RecordID,Incident_ID,AddressRaw,AddressStandardized,AlarmDateTimeAmericaNY,CauseOfIgnition,FireAreaOfOrigin,FireType,HeatSource,IncidentDurationMinutes,ItemFirstIgnited,Latitude,Longitude,PropertyLossDollars,PropertyUse,StreetName,StreetNumber,StreetPostDirection,StreetPredirection,StreetSuffix,UnitFirstArrive,UnitFirstResponseTimeMinutes,Year,ZipCode
524,2602489,199 SPOTNAP RD,199 SPOTNAP RD,2006/06/01 21:46:29+00, , ,Natural vegetation fire, ,12.5, ,38.02999878,-78.44999695,0,"Clinics, Doctors offices, hemodialysis centers",SPOTNAP,199, , ,RD,E1,5.36999989,2006,22902
525,2602495,1300 LONG ST,1300 LONG ST,2006/06/02 13:49:47+00,Failure of equipment or heat source,"Engine area, running gear, wheel area",Mobile property (vehicle) fire,Undetermined,35.40000153,Undetermined,38.02999878,-78.51000214,0, ,LONG,1300, , ,ST,E1,5.80000019,2006,22903
526,2602513, , ,2006/06/02 23:19:43+00,Failure of equipment or heat source,"Engine area, running gear, wheel area",Mobile property (vehicle) fire,"Hot or smoldering object, other",12.60000038,"Electrical wire, cable insulation",38.00999832,-78.48999786,0, , , , , , ,E5,5.17999983,2006,22902
527,2602532,735 PARK ST,735 PARK ST,2006/06/03 17:49:30+00,Unintentional,"Switchgear area, transformer vault",Special outside fire,"Radiated, conducted heat from operating equipment",72.80000305,"Transformer, including transformer fluids",38.04000092,-78.47000122,0,"Church, mosque, synagogue, temple, chapel",PARK,735, , ,ST,E7,0.2,2006,22902
528,2602605,1016 GRADY AVE,1016 GRADY AVE,2006/06/07 19:59:57+00,Unintentional,"Cooking area, kitchen",Structure Fire,"Heat from powered equipment, other",59.90000153,"Cooking materials, including edible materials",38.04000092,-78.48999786,5500,1 or 2 family dwelling,GRADY,1016, , ,AVE,P1,1.26999998,2006,22902
529,2602618,2301 SHELBY DR,2301 SHELBY DR,2006/06/09 00:47:52+00,Failure of equipment or heat source,"Engine area, running gear, wheel area",Mobile property (vehicle) fire,"Spark, ember, or flame from operating equipment",24.10000038,Undetermined,38.06000137,-78.5,2000,Vehicle parking area,SHELBY,2301, , ,DR,E2,3.5999999,2006,22903
530,2602633,2035 INDIA RD,2035 INDIA RD,2006/06/09 21:18:29+00,Smoking, ,Natural vegetation fire,Cigarette,14.39999962, ,38.06000137,-78.48999786,0,Vehicle parking area,INDIA,2035, , ,RD,E2,3.52999997,2006,22901
531,2602647,508 HARRIS ROAD,508 HARRIS RD,2006/06/10 17:49:01+00,Undetermined, ,Natural vegetation fire,"Flying brand, ember, spark",67.09999847, ,38.02000046,-78.5,0,Open land or field,HARRIS,508, , ,RD,E5,2.38000011,2006,22902
532,2602650,1701 ESSEX RD,1701 ESSEX RD,2006/06/10 21:28:37+00,Smoking, ,Natural vegetation fire, ,17.10000038, ,38.00999832,-78.48999786,0, ,ESSEX,1701, , ,RD,E2,3.42000008,2006,22902
533,2602705,200 W WATER ST,200 W WATER ST,2006/06/13 21:54:16+00,Unintentional,"Engine area, running gear, wheel area",Mobile property (vehicle) fire,Arcing,35.5,"Electrical wire, cable insulation",38.02999878,-78.48000336,0, ,WATER,200, ,W,ST,E7,2.25,2006,22902
534,2602717,237 HARTMANS MILL RD,237 HARTMANS MILL RD,2006/06/14 19:30:08+00,Unintentional,"Laundry area, wash house (laundry)",Structure Fire,"Heat, spark from friction",35.09999847,Flammable liquid/gas in container or pipe,38.02000046,-78.48999786,0,1 or 2 family dwelling,HARTMANS MILL,237, , ,RD,E7,3.42000008,2006,22902
535,2602790,313 2ND ST SE,313 2ND ST SE,2006/06/19 11:59:44+00,Unintentional,"Function area, other",Structure Fire,Chemical reaction,92.09999847,Oily rags,38.02999878,-78.48000336,0,"Mercantile, business, other",2ND,313,SE, ,ST,E7,2.95000005,2006,22902
536,2602792,1916 CEDAR HILL RD,1916 CEDAR HILL RD,2006/06/19 13:51:41+00,Unintentional,"Cooking area, kitchen",Structure Fire,Heat from other open flame or smoking materials,35.40000153,Adhesive,37.97999954,-78.51000214,1000,1 or 2 family dwelling,CEDAR HILL,1916, , ,RD,E1,4.55000019,2006,22902
537,3600338,1335 LEE ST,1335 LEE ST,2006/06/19 16:51:35+00,Smoking, ,Natural vegetation fire,Cigarette,7.9000001, ,38.06999969,-78.48999786,0,Vehicle parking area,LEE,1335, , ,ST,E6,5.8499999,2006,22902
538,2602796, , ,2006/06/19 17:22:24+00,Smoking, ,Natural vegetation fire, ,8, ,38.00999832,-78.48999786,0,Graded and cared-for plots of land, , , , , ,E2,3.72000003,2006,22902
539,2602858,773 PROSPECT AVE,773 PROSPECT AVE,2006/06/23 01:45:28+00,Unintentional,"Engine area, running gear, wheel area",Mobile property (vehicle) fire,"Spark, ember, or flame from operating equipment",38.09999847,Undetermined,38.02000046,-78.5,1200, ,PROSPECT,773, , ,AVE,E7,4.96999979,2006,22902
540,2602873,1035 MILLMONT ST,1035 MILLMONT ST,2006/06/23 20:01:38+00,Undetermined, ,Natural vegetation fire,Undetermined,7.4000001, ,38.00999832,-78.48999786,0, ,MILLMONT,1035, , ,ST,E1,4.75,2006,22902
541,2602910,1519 DAIRY RD,1519 DAIRY RD,2006/06/26 00:01:14+00,Natural source, ,Natural vegetation fire,Lightning,52.70000076, ,38.04999924,-78.48999786,0,"Forest, timberland, woodland",DAIRY,1519, , ,RD,E2,3.32999992,2006,22903
542,2602936,1027 HOLMES AVE,1027 HOLMES AVE,2006/06/27 18:29:07+00,Equipment, ,Natural vegetation fire, ,20.5, ,38.04000092,-78.45999908,2,Electrical distribution,HOLMES,1027, , ,AVE,E1,5.76999998,2006,22901
543,2602954,1414 HAZEL ST,1414 HAZEL ST,2006/06/28 05:43:44+00,Failure of equipment or heat source,"Bathroom, checkroom, lavatory, locker room",Structure Fire,Arcing,79.59999847,"Electrical wire, cable insulation",38.02999878,-78.45999908,6000,1 or 2 family dwelling,HAZEL,1414, , ,ST,E1,7.63000011,2006,22901
544,2602977,338 CLEVELAND AVE,338 CLEVELAND AVE,2006/06/29 13:52:24+00,Unintentional,"Laundry area, wash house (laundry)",Structure Fire,Arcing,84.40000153,"Electrical wire, cable insulation",38.02000046,-78.51000214,3200,1 or 2 family dwelling,CLEVELAND,338, , ,AVE,E5,5.01999998,2006,22903
545,2603070,1000 WARE ST,1000 WARE ST,2006/07/05 05:42:52+00,Smoking, ,Natural vegetation fire, ,21.89999962, ,0,0,0,Graded and cared-for plots of land,WARE,1000, , ,ST,E7,4.96999979,2006,22902
546,2603208,800 PRESTON AVE,800 PRESTON AVE,2006/07/15 01:48:17+00,Unintentional,"Engine area, running gear, wheel area",Mobile property (vehicle) fire,Undetermined,38.59999847,Undetermined,38.04000092,-78.48999786,0, ,PRESTON,800, , ,AVE,BC4,2.38000011,2006,22902
547,2603212,104 KEYSTONE PL,104 KEYSTONE PL,2006/07/15 16:05:58+00,Failure of equipment or heat source,"Vehicle area, other",Mobile property (vehicle) fire,"Heat from powered equipment, other",17.29999924,"Electrical wire, cable insulation",38.00999832,-78.47000122,0, ,KEYSTONE,104, , ,PL,BC5,4.30000019,2006,22902
548,2603252,1304 PRESTON AVE,1304 PRESTON AVE,2006/07/18 08:47:05+00,Cause under investigation,"Heating room or area, water heater area",Structure Fire,Undetermined,220.5,Structural member or framing,38.04000092,-78.48999786,60000,"Laundry, dry cleaning",PRESTON,1304, , ,AVE,E2,5.13000011,2006,22901
549,2603262,160 RIVERBEND DR,160 RIVERBEND DR,2006/07/18 16:49:25+00, , ,Natural vegetation fire, ,11.39999962, ,38.02999878,-78.45999908,0, ,RIVERBEND,160, , ,DR,E1,5.9000001,2006,22911
550,2603272,1418 EMMET ST,1418 EMMET ST N,2006/07/19 00:44:18+00,Unintentional,"Engine area, running gear, wheel area",Mobile property (vehicle) fire,"Heat, spark from friction",37.09999847,Flammable liquid/gas - in/from engine or burner,38.00999832,-78.48999786,0, ,EMMET,1418,N, ,ST,E2,4.30000019,2006,22901
551,2603465,412 E MAIN ST,412 E MAIN ST,2006/07/31 02:27:00+00,Unintentional,"Entranceway, lobby",Structure Fire,Chemical reaction,169.8999939,Oily rags,38.02999878,-78.48000336,6000,Restaurant or cafeteria,MAIN,412, ,E,ST,BC1,4.42999983,2006,22902
552,2603486, , ,2006/08/01 02:03:15+00,Cause undetermined after investigation,Operator/passenger area of transportation equip.,Mobile property (vehicle) fire,Undetermined,47.09999847,Undetermined,38.00999832,-78.48999786,2000,Vehicle parking area, , , , , ,E5,4.51999998,2006,22902
553,2603491,729 PROSPECT AVE,729 PROSPECT AVE,2006/08/01 13:05:28+00,Failure of equipment or heat source,"Engine area, running gear, wheel area",Mobile property (vehicle) fire,"Heat from powered equipment, other",34.5,"Electrical wire, cable insulation",38.02000046,-78.5,2500, ,PROSPECT,729, , ,AVE,BC1,3.47000003,2006,22902
554,2603511,500 PARK ST,500 PARK ST,2006/08/02 15:24:10+00,Failure of equipment or heat source,"Engine area, running gear, wheel area",Mobile property (vehicle) fire,"Radiated, conducted heat from operating equipment",45.70000076,"Pipe, duct, conduit or hose",38.02999878,-78.48000336,6000, ,PARK,500, , ,ST,TRNG1,7.80000019,2006,22902
555,2603561,718 FRANKLIN ST,718 FRANKLIN ST,2006/08/05 12:49:39+00,Unintentional,Wall assembly,Structure Fire,Arcing,28.29999924,Structural member or framing,38.02000046,-78.45999908,1500,1 or 2 family dwelling,FRANKLIN,718, , ,ST,E7,5.07000017,2006,22902
556,2603576,4700 DICK WOODS RD,4700 DICK WOODS RD,2006/08/06 16:21:07+00, , ,Natural vegetation fire, ,278.20001221, ,38.02000046,-78.66000366,0, ,DICK WOODS,4700, , ,RD,E6,13.85000038,2006,22901
557,2603608, , ,2006/08/08 15:56:22+00,Smoking, ,Natural vegetation fire,Cigarette,5.5, ,38.00999832,-78.48999786,0,Street or road in commercial area, , , , , ,E2,3.72000003,2006,22903
558,2603661,1705 EMMET ST,1705 EMMET ST N,2006/08/12 14:28:41+00,Undetermined, ,Natural vegetation fire,Undetermined,16.70000076, ,38.06000137,-78.48999786,200,"Outside or special property, other",EMMET,1705,N, ,ST,E2,3.45000005,2006,22901
559,2603791,915 MONTROSE AVE,915 MONTROSE AVE,2006/08/20 16:35:16+00,Undetermined, ,Natural vegetation fire,Undetermined,12.60000038, ,38.02000046,-78.48000336,0,1 or 2 family dwelling,MONTROSE,915, , ,AVE,E5,4.69999981,2006,22902
560,2603793,I64 MM117 EB,MM 117 I-64 EB,2006/08/20 19:00:39+00, , ,Natural vegetation fire, ,21.60000038, ,38.00999832,-78.48999786,0,Highway or divided highway,I-64,MM 117,EB, , ,E5,11.02999973,2006,22902
561,2603809,207 RIDGE ST,207 RIDGE ST,2006/08/22 13:11:37+00,Undetermined, ,Natural vegetation fire, ,9.89999962, ,38.02999878,-78.48999786,0,"Boarding/rooming house, residential hotels",RIDGE,207, , ,ST,E5,3.79999995,2006,22902
562,2603818,1202 LITTLE HIGH ST,1202 LITTLE HIGH ST,2006/08/23 01:16:14+00,Failure of equipment or heat source,"Engine area, running gear, wheel area",Mobile property (vehicle) fire,"Heat from powered equipment, other",17.70000076,"Electrical wire, cable insulation",38.02999878,-78.47000122,6000,Vehicle parking area,LITTLE HIGH,1202, , ,ST,E5,4.6500001,2006,22902
563,2603849,220 WAYLES LN,220 WAYLES LN,2006/08/25 18:30:25+00, , ,Natural vegetation fire, ,50.20000076, ,38.06999969,-78.48999786,0,Street or road in commercial area,WAYLES,220, , ,LN,E1,49.97999954,2006,22911
564,2603867,1130 OTTER ST,1130 OTTER ST,2006/08/26 18:25:39+00,Cause under investigation,"Exterior stairway, ramp, or fire escape",Structure Fire,Undetermined,127.40000153,Structural member or framing,38.04000092,-78.45999908,5000,1 or 2 family dwelling,OTTER,1130, , ,ST,BC1,3.6500001,2006,22902
565,2603924,1638 CENTER AVE,1638 CENTER AVE,2006/08/29 20:10:25+00,Unintentional,"Cooking area, kitchen",Structure Fire,"Heat from powered equipment, other",47.09999847,"Cooking materials, including edible materials",38.02000046,-78.51000214,1000,1 or 2 family dwelling,CENTER,1638, , ,AVE,E5,5.82000017,2006,22903
566,2603926,1300 LONG ST,1300 LONG ST,2006/08/30 00:53:47+00,Open/outdoor fire, ,Special outside fire, ,16.29999924, ,38.02999878,-78.51000214,0, ,LONG,1300, , ,ST,E1,4.42000008,2006,22901
567,2603927,611 RUGBY RD,611 RUGBY RD,2006/08/30 02:15:50+00, , ,"Fire, other", ,20.39999962, ,38.04000092,-78.5,0,"Residential, other",RUGBY,611, , ,RD,E2,0.07,2006,22903
568,2603989,2111 MICHIE DR,2111 MICHIE DR,2006/09/01 18:18:42+00,Failure of equipment or heat source,Closet,Structure Fire,"Spark, ember, or flame from operating equipment",134.69999695,Structural member or framing,38.06000137,-78.48999786,1500,Multifamily dwelling,MICHIE,2111, , ,DR,E2,4.5,2006,22901
569,2604052,818 ROSE HILL DR,818 ROSE HILL DR,2006/09/05 15:13:54+00,Unintentional,"Cooking area, kitchen",Structure Fire,"Radiated, conducted heat from operating equipment",63.20000076,Household utensils,38.04000092,-78.48999786,2000,Multifamily dwelling,ROSE HILL,818, , ,DR,E1,3.18000007,2006,22901
570,2604086,2505 JEFFERSON PARK,2505 JEFFERSON PARK AVE,2006/09/07 19:58:08+00,"Debris, vegetation burn", ,Natural vegetation fire,Flame/torch used for lighting,15.5, ,38.02000046,-78.51000214,0,Graded and cared-for plots of land,JEFFERSON PARK,2505, , ,AVE,E7,5.17999983,2006,22903
571,2604180,1608 TRAILRIDGE RD,1608 TRAILRIDGE RD,2006/09/14 21:29:27+00,"Cause, other","Engine area, running gear, wheel area",Mobile property (vehicle) fire,Backfire from internal combustion engine,20,Flammable liquid/gas - in/from engine or burner,38.02000046,-78.5,250, ,TRAILRIDGE,1608, , ,RD,E7,5.26999998,2006,22902
572,3600539,400 EMMET ST S,400 EMMET ST S,2006/09/15 19:56:12+00,Failure of equipment or heat source,"Conduit, pipe, utility, or ventilation shaft",Structure Fire,Arcing,77.80000305,Insulation within structural area,38.06000137,-78.5,1000,Vehicle parking area,EMMET,400,S, ,ST,E6,8.5,2006,22902
573,2604305,422 GARRETT ST,422 GARRETT ST,2006/09/22 11:52:08+00,Unintentional,"Bedroom - < 5 persons; included are jail or prison",Structure Fire,Cigarette lighter,108,"Bedding; blanket, sheet, comforter",38.02999878,-78.48000336,60000,Multifamily dwelling,GARRETT,422, , ,ST,BC1,1.97000003,2006,22902
574,2604310,1700 CHERRY AVE,1700 CHERRY AVE,2006/09/22 16:57:14+00,Unintentional,Operator/passenger area of transportation equip.,Mobile property (vehicle) fire,Undetermined,55.40000153,Multiple items first ignited,38.02000046,-78.51000214,45000, ,CHERRY,1700, , ,AVE,BC1,4.21999979,2006,22902
575,2604430, , ,2006/09/30 23:40:12+00,Cause undetermined after investigation,"Engine area, running gear, wheel area",Mobile property (vehicle) fire,Undetermined,79.09999847,Multiple items first ignited,38.00999832,-78.48999786,5500,Vehicle parking area, , , , , ,E5,4.42000008,2006,22902
576,2604484,225 7TH ST SW,225 7TH ST SW,2006/10/04 16:23:51+00,Cause under investigation,"Bedroom - < 5 persons; included are jail or prison",Structure Fire,Undetermined,134.80000305,Undetermined,38.02999878,-78.48999786,3500,1 or 2 family dwelling,7TH,225,SW, ,ST,LAD01,0.28,2006,22902
577,2604616,411 GARRETT ST,411 GARRETT ST,2006/10/13 00:26:39+00, , ,Structure Fire, ,47.70000076, ,38.02999878,-78.48000336,100,Multifamily dwelling,GARRETT,411, , ,ST,E5,2.56999993,2006,22902
578,2604622,1400 MELBOURNE ROAD,1400 MELBOURNE RD,2006/10/13 14:12:18+00,Failure of equipment or heat source,"Engine area, running gear, wheel area",Mobile property (vehicle) fire,Arcing,24.5,"Electrical wire, cable insulation",38.04999924,-78.47000122,0, ,MELBOURNE,1400, , ,RD,E2,5.96999979,2006,22901
579,2604625,828 MCINTIRE RD,828 MCINTIRE RD,2006/10/13 17:36:36+00,Unintentional,"Ceiling & floor assembly, crawl space b/t stories",Structure Fire,"Hot or smoldering object, other",126.30000305,Insulation within structural area,38.04000092,-78.48000336,5000,"Property Use, other",MCINTIRE,828, , ,RD,E1,2.1500001,2006,22901
580,2604631,1656 BRANDYWINE DR,1656 BRANDYWINE DR,2006/10/13 21:17:49+00,Failure of equipment or heat source,"Engine area, running gear, wheel area",Mobile property (vehicle) fire,Backfire from internal combustion engine,43.29999924,Flammable liquid/gas - in/from engine or burner,38.06000137,-78.48000336,0,Street or road in commercial area,BRANDYWINE,1656, , ,DR,E2,4.69999981,2006,22901
581,2604649,102 APPLE TREE RD,102 APPLE TREE RD,2006/10/14 18:59:19+00,Cause undetermined after investigation,"Engine area, running gear, wheel area",Mobile property (vehicle) fire,"Radiated, conducted heat from operating equipment",15.60000038,Undetermined,37.93000031,-78.34999847,1000, ,APPLE TREE,102, , ,RD,E5,4.63000011,2006,22902
582,3600606,205 SPRIGG LN,205 SPRIGG LN,2006/10/15 20:45:03+00, , ,Structure Fire, ,20.70000076, ,38.04000092,-78.59999847,0,"Barracks, dormitory",SPRIGG,205, , ,LN,E6,3.86999989,2006,22908
583,2604736,2311 WAYNE AVE,2311 WAYNE AVE,2006/10/19 13:07:36+00,Intentional,"Heating room or area, water heater area",Structure Fire,Cigarette lighter,178.8999939,"Rubbish, trash, or waste",38.00999832,-78.48999786,1500,1 or 2 family dwelling,WAYNE,2311, , ,AVE,E2,4.5999999,2006,22902
584,2604739,799 E WATER ST,799 E WATER ST,2006/10/19 16:19:14+00,Cause under investigation,"Engine area, running gear, wheel area",Mobile property (vehicle) fire,Multiple heat sources including multiple ignition,89.09999847,Undetermined,38.02999878,-78.47000122,4000,Railroad right of way,WATER,799, ,E,ST,E1,3,2006,22902
585,2604759,1602 KEITH VALLEY RD,1602 KEITH VALLEY RD,2006/10/20 17:03:48+00,Unintentional,"Common room, den, family room, living room, lounge",Structure Fire,Heat source: other,323.29998779,Structural member or framing,38.06000137,-78.48999786,150000,1 or 2 family dwelling,KEITH VALLEY,1602, , ,RD,E2,3.38000011,2006,22901
586,2604807,601 PRESTON AVE,601 PRESTON AVE,2006/10/23 18:03:35+00,Failure of equipment or heat source,"Engine area, running gear, wheel area",Mobile property (vehicle) fire,"Heat, spark from friction",17.20000076,Multiple items first ignited,38.04000092,-78.48999786,2000, ,PRESTON,601, , ,AVE,E7,2.86999989,2006,22902
587,3600627,203 SPRIGG LN,203 SPRIGG LN,2006/10/27 06:43:26+00, , ,Structure Fire, ,84.09999847, ,38.04000092,-78.51000214,0,"Barracks, dormitory",SPRIGG,203, , ,LN,E6,5.46999979,2006,22908
588,2604857,600 PRESTON AVE,600 PRESTON AVE,2006/10/27 12:43:03+00,Unintentional,"Engine area, running gear, wheel area",Mobile property (vehicle) fire,Undetermined,53.70000076,Undetermined,38.04000092,-78.48999786,0, ,PRESTON,600, , ,AVE,C1,0.1,2006,22902
589,2604867,852 W MAIN ST,852 W MAIN ST,2006/10/27 20:22:09+00,Unintentional,Cargo/trunk area - all vehicles,Mobile property (vehicle) fire,Cigarette,91.69999695,Undetermined,38.02999878,-78.48999786,0, ,MAIN,852, ,W,ST,E7,3.4000001,2006,22902
590,2604945,725 STONEHENGE AVE,725 STONEHENGE AVE,2006/11/01 17:46:29+00,Unintentional,"Engine area, running gear, wheel area",Special outside fire,"Spark, ember, or flame from operating equipment",23.79999924,"Item, Other",38.04999924,-78.47000122,12000,Playground,STONEHENGE,725, , ,AVE,C1,1.32000005,2006,22901
591,3600648,201 SPRIGG LN,201 SPRIGG LN,2006/11/03 02:42:52+00, , ,Structure Fire, ,36.90000153, ,38.04000092,-78.59999847,0,"Barracks, dormitory",SPRIGG,201, , ,LN,E6,4.78000021,2006,22901
592,2604999,1409 SHORT 18TH ST,1409 SHORT 18TH ST,2006/11/06 00:17:55+00,Unintentional,"Cooking area, kitchen",Structure Fire,"Radiated, conducted heat from operating equipment",60.29999924,Undetermined,38.02999878,-78.45999908,2500,1 or 2 family dwelling,SHORT 18TH,1409, , ,ST,LAD01,4.07000017,2006,22902
593,2605023, , ,2006/11/06 23:52:37+00,Undetermined, ,Natural vegetation fire, ,40.79999924, ,38.00999832,-78.48999786,0,"Residential street, road or residential driveway", , , , , ,E7,1.72000003,2006,22902
594,2605104,1995 PHEASANT LN,1995 PHEASANT LN,2006/11/11 19:38:39+00, , ,Natural vegetation fire, ,32.20000076, ,38.09000015,-78.52999878,0,"Outside or special property, other",PHEASANT,1995, , ,LN,E2,11.25,2006,22901
595,2605116,1205 CARLTON AVE,1205 CARLTON AVE,2006/11/12 15:44:39+00,Cause under investigation,"Storage: supplies or tools; dead storage",Structure Fire,Undetermined,136.5,"Bedding; blanket, sheet, comforter",38.02000046,-78.47000122,30000,"Parking garage, general vehicle",CARLTON,1205, , ,AVE,E7,4.17999983,2006,22902
596,2605202,608 RIDGE ST,608 RIDGE ST,2006/11/18 11:03:16+00,Cause under investigation,Operator/passenger area of transportation equip.,Mobile property (vehicle) fire,Undetermined,88.59999847,"Upholstered sofa, chair, vehicle seats",38.11999893,-78.58000183,6000, ,RIDGE,608, , ,ST,BC4,3.6500001,2006,22901
597,2605236,1104 ROSSER AVE E,1104 ROSSER AVE E,2006/11/21 02:35:20+00,Unintentional,"Cooking area, kitchen",Structure Fire,"Radiated, conducted heat from operating equipment",30.39999962,"Cooking materials, including edible materials",38.04000092,-78.48999786,1000,1 or 2 family dwelling,ROSSER,1104,E, ,AVE,LAD01,5.73000002,2006,22903
598,2605245,1317 CARLTON AVE,1317 CARLTON AVE,2006/11/21 11:15:06+00,Cause under investigation,"Machinery room or area; elevator machinery room",Structure Fire,"Radiated, conducted heat from operating equipment",50.20000076,"Electrical wire, cable insulation",38.02000046,-78.47000122,1000,"Manufacturing, processing",CARLTON,1317, , ,AVE,E7,4.9000001,2006,22901
