RecordID_Int,ParcelNumber,Description,CardNumber,cvgiscityvw_OpenData_Parcels_AdditionsArea,StreetName,StreetNumber,Unit
19385,240081000,Open Porch,,12,OLINDA DR,120,
19386,240081000,Stoop,,32,OLINDA DR,120,
19387,240082000,First Floor,,1032,OLINDA DR,118,
19388,240082000,Basement,,1032,OLINDA DR,118,
19389,240082000,Open Porch,,196,OLINDA DR,118,
19390,240082000,Slab,,217,OLINDA DR,118,
19391,240083000,First Floor,,1075,OLINDA DR,116,
19392,240083000,Basement,,1075,OLINDA DR,116,
19393,240083000,Screened Porch,,144,OLINDA DR,116,
19394,240083000,Stoop,,20,OLINDA DR,116,
19395,240084000,First Floor,,1075,OLINDA DR,114,
19396,240084000,Basement,,1075,OLINDA DR,114,
19397,240084000,Deck,,124,OLINDA DR,114,
19398,240084000,Screened Porch,,150,OLINDA DR,114,
19399,240084000,Stoop,,20,OLINDA DR,114,
19400,240085000,First Floor,,1075,OLINDA DR,112,
19401,240085000,Basement,,1075,OLINDA DR,112,
19402,240085000,Carport,,300,OLINDA DR,112,
19403,240085000,Open Porch,,125,OLINDA DR,112,
19404,240085000,Stoop,,15,OLINDA DR,112,
19405,240086000,First Floor,,875,OLINDA DR,110,
19406,240086000,Second Floor,,875,OLINDA DR,110,
19407,240086000,Basement,,875,OLINDA DR,110,
19408,240086000,Deck,,192,OLINDA DR,110,
19409,240086000,Stoop,,256,OLINDA DR,110,
19410,240087000,First Floor,,875,OLINDA DR,108,
19411,240087000,Second Floor,,875,OLINDA DR,108,
19412,240087000,Basement,,875,OLINDA DR,108,
19413,240087000,Slab,,48,OLINDA DR,108,
19414,240087000,Stoop,,192,OLINDA DR,108,
19415,240088000,First Floor,,1215,OLINDA DR,106,
19416,240088000,Basement,,1215,OLINDA DR,106,
19417,240088000,Carport,,324,OLINDA DR,106,
19418,240088000,Stoop,,25,OLINDA DR,106,
19419,240089000,First Floor,,875,OLINDA DR,104,
19420,240089000,Second Floor,,875,OLINDA DR,104,
19421,240089000,Slab,,96,OLINDA DR,104,
19422,240089000,Stoop,,134,OLINDA DR,104,
19423,240090000,First Floor,,1276,OLINDA DR,102,
19424,240090000,Basement,,1276,OLINDA DR,102,
19425,240090000,Open Porch,,100,OLINDA DR,102,
19426,240090000,Slab,,279,OLINDA DR,102,
19427,240090000,Stoop,,68,OLINDA DR,102,
19428,240091000,First Floor,,1056,OLINDA DR,100,
19429,240091000,Basement,,1056,OLINDA DR,100,
19430,240091000,Glass Enclosed 2/Sty,,140,OLINDA DR,100,
19431,240091000,Slab,,81,OLINDA DR,100,
19432,240091000,Stoop,,55,OLINDA DR,100,
19433,240092000,First Floor,,1160,FOREST RIDGE RD,1406,
19434,240092000,Basement,,1160,FOREST RIDGE RD,1406,
19435,240092000,Concrete Patio,,406,FOREST RIDGE RD,1406,
19436,240092000,Frame Enclosed 1/Sty,,96,FOREST RIDGE RD,1406,
19437,240092000,Stoop,,18,FOREST RIDGE RD,1406,
19438,240093000,First Floor,,999,FOREST RIDGE RD,1408,
19439,240093000,Basement,,999,FOREST RIDGE RD,1408,
19440,240093000,Concrete Patio,,1144,FOREST RIDGE RD,1408,
19441,240093000,Deck,,190,FOREST RIDGE RD,1408,
19442,240093000,Stoop,,65,FOREST RIDGE RD,1408,
19443,240094000,First Floor,,1104,FOREST RIDGE RD,1410,
19444,240094000,Basement,,1225,FOREST RIDGE RD,1410,
19445,240094000,Deck,,140,FOREST RIDGE RD,1410,
19446,240094000,Frame Enclosed 1/Sty,,121,FOREST RIDGE RD,1410,
19447,240094000,Stoop,,152,FOREST RIDGE RD,1410,
19448,240095000,First Floor,,1040,FOREST RIDGE RD,1412,
19449,240095000,Basement,,1040,FOREST RIDGE RD,1412,
19450,240095000,Slab,,16,FOREST RIDGE RD,1412,
19451,240095000,Stoop,,55,FOREST RIDGE RD,1412,
19452,240096000,First Floor,,1040,FOREST RIDGE RD,1414,
19453,240096000,Basement,,1040,FOREST RIDGE RD,1414,
19454,240096000,Deck,,96,FOREST RIDGE RD,1414,
19455,240096000,Stoop,,46,FOREST RIDGE RD,1414,
19456,240097000,First Floor,,1196,FOREST RIDGE RD,1416,
19457,240097000,Basement,,1196,FOREST RIDGE RD,1416,
19458,240097000,Canopy,,50,FOREST RIDGE RD,1416,
19459,240097000,Concrete Patio,,336,FOREST RIDGE RD,1416,
19460,240097000,Deck,,154,FOREST RIDGE RD,1416,
19461,240097000,Pergola,,154,FOREST RIDGE RD,1416,
19462,240097000,Stoop,,80,FOREST RIDGE RD,1416,
19463,240098000,First Floor,,1040,FOREST RIDGE RD,1418,
19464,240098000,Basement,,1040,FOREST RIDGE RD,1418,
19465,240098000,Concrete Patio,,522,FOREST RIDGE RD,1418,
19466,240098000,Deck,,596,FOREST RIDGE RD,1418,
19467,240098000,Slab,,72,FOREST RIDGE RD,1418,
19468,240099000,First Floor,,1044,FOREST RIDGE RD,1420,
19469,240099000,Second Floor,,550,FOREST RIDGE RD,1420,
19470,240099000,Screened Porch,,96,FOREST RIDGE RD,1420,
19471,240099000,Slab,,48,FOREST RIDGE RD,1420,
19472,240099000,Stoop,,45,FOREST RIDGE RD,1420,
19473,240100000,First Floor,,1040,FOREST RIDGE RD,1422,
19474,240100000,Basement,,1040,FOREST RIDGE RD,1422,
19475,240100000,Concrete Patio,,216,FOREST RIDGE RD,1422,
19476,240100000,Stoop,,127,FOREST RIDGE RD,1422,
19477,240101000,First Floor,,1040,FOREST RIDGE RD,1424,
19478,240101000,Basement,,1040,FOREST RIDGE RD,1424,
19479,240101000,Slab,,46,FOREST RIDGE RD,1424,
19480,240101000,Stoop,,45,FOREST RIDGE RD,1424,
19481,240102000,First Floor,,1296,FOREST RIDGE RD,1426,
19482,240102000,Basement,,1040,FOREST RIDGE RD,1426,
19483,240102000,Deck,,120,FOREST RIDGE RD,1426,
19484,240102000,Stoop,,24,FOREST RIDGE RD,1426,
19485,240103000,First Floor,,1196,FOREST RIDGE RD,1428,
19486,240103000,Basement,,1196,FOREST RIDGE RD,1428,
19487,240103000,Deck,,417,FOREST RIDGE RD,1428,
19488,240103000,Open Porch,,56,FOREST RIDGE RD,1428,
19489,240103000,Stoop,,24,FOREST RIDGE RD,1428,
19490,240104000,First Floor,,1071,FOREST RIDGE RD,1430,
19491,240104000,Basement,,575,FOREST RIDGE RD,1430,
19492,240104000,Concrete Patio,,120,FOREST RIDGE RD,1430,
19493,240104000,Slab,,40,FOREST RIDGE RD,1430,
19494,240104000,Stoop,,28,FOREST RIDGE RD,1430,
19495,240105000,First Floor,,1040,FOREST RIDGE RD,1432,
19496,240105000,Basement,,1040,FOREST RIDGE RD,1432,
19497,240105000,Slab,,32,FOREST RIDGE RD,1432,
19498,240105000,Stoop,,74,FOREST RIDGE RD,1432,
19499,240107000,First Floor,,1075,ROCK CREEK RD,606,
19500,240107000,Basement,,1075,ROCK CREEK RD,606,
19501,240107000,Deck,,261,ROCK CREEK RD,606,
19502,240107000,Stoop,,32,ROCK CREEK RD,606,
19503,240108000,First Floor,,1075,ROCK CREEK RD,608,
19504,240108000,Basement,,1075,ROCK CREEK RD,608,
19505,240108000,Concrete Patio,,286,ROCK CREEK RD,608,
19506,240108000,Stoop,,24,ROCK CREEK RD,608,
19507,240109000,First Floor,,1513,ROCK CREEK RD,610,
19508,240109000,Basement,,1518,ROCK CREEK RD,610,
19509,240109000,Open Porch,,100,ROCK CREEK RD,610,
19510,240109000,Slab,,48,ROCK CREEK RD,610,
19511,240110000,First Floor,,1513,ROCK CREEK RD,612,
19512,240110000,Basement,,1518,ROCK CREEK RD,612,
19513,240110000,Open Porch,,120,ROCK CREEK RD,612,
19514,240110000,Slab,,48,ROCK CREEK RD,612,
19515,240111000,First Floor,,1513,ROCK CREEK RD,614,
19516,240111000,Basement,,1518,ROCK CREEK RD,614,
19517,240111000,Open Porch,,115,ROCK CREEK RD,614,
19518,240111000,Slab,,48,ROCK CREEK RD,614,
19519,240112000,First Floor,,1359,ROCK CREEK RD,616,
19520,240112000,Basement,,1428,ROCK CREEK RD,616,
19521,240112000,Stoop,,48,ROCK CREEK RD,616,
19522,240113000,First Floor,,1500,ROCK CREEK RD,700,A&B
19523,240113000,Basement,,1500,ROCK CREEK RD,700,A&B
19524,240113000,Open Porch,,48,ROCK CREEK RD,700,A&B
19525,240113000,Stoop,,130,ROCK CREEK RD,700,A&B
19526,240114000,First Floor,,1000,ROCK CREEK RD,704,
19527,240114000,Second Floor,,1000,ROCK CREEK RD,704,
19528,240114000,Basement,,1000,ROCK CREEK RD,704,
19529,240114000,Concrete Patio,,77,ROCK CREEK RD,704,
19530,240114000,Stoop,,60,ROCK CREEK RD,704,
19531,240115000,First Floor,,1000,ROCK CREEK RD,706,
19532,240115000,Second Floor,,1000,ROCK CREEK RD,706,
19533,240115000,Basement,,1000,ROCK CREEK RD,706,
19534,240115000,Concrete Patio,,77,ROCK CREEK RD,706,
19535,240115000,Stoop,,64,ROCK CREEK RD,706,
19536,240116000,First Floor,,832,ROCK CREEK RD,710,
19537,240116000,Second Floor,,832,ROCK CREEK RD,710,
19538,240116000,Deck,,180,ROCK CREEK RD,710,
19539,240116000,Open Porch,,84,ROCK CREEK RD,710,
19540,240116100,First Floor,,1000,ROCK CREEK RD,708,
19541,240116100,Second Floor,,1000,ROCK CREEK RD,708,
19542,240116100,Concrete Patio,,77,ROCK CREEK RD,708,
19543,240116100,Stoop,,60,ROCK CREEK RD,708,
19544,240117000,First Floor,,1711,ROCK CREEK RD,712,A&B
19545,240117000,Second Floor,,1276,ROCK CREEK RD,712,A&B
19546,240117000,Concrete Patio,,92,ROCK CREEK RD,712,A&B
19547,240117000,Stoop,,66,ROCK CREEK RD,712,A&B
19548,240118000,First Floor,,832,ROCK CREEK RD,714,
19549,240118000,Second Floor,,832,ROCK CREEK RD,714,
19550,240118000,Basement,,832,ROCK CREEK RD,714,
19551,240118000,Deck,,96,ROCK CREEK RD,714,
19552,240118000,Open Porch,,108,ROCK CREEK RD,714,
19553,240119000,First Floor,,1756,ROCK CREEK RD,716,
19554,240119000,Second Floor,,775,ROCK CREEK RD,716,
19555,240119000,Glass Enclosed 1/Sty,,80,ROCK CREEK RD,716,
19556,240119000,Stone Patio,,24,ROCK CREEK RD,716,
19557,240120100,First Floor,,640,ROCK CREEK RD,810,
19558,240120100,Second Floor,,680,ROCK CREEK RD,810,
19559,240120100,Basement,,640,ROCK CREEK RD,810,
19560,240120100,Concrete Patio,,15,ROCK CREEK RD,810,
19561,240120100,Deck,,36,ROCK CREEK RD,810,
19562,240120101,First Floor,,640,ROCK CREEK RD,828,
19563,240120101,Second Floor,,680,ROCK CREEK RD,828,
19564,240120101,Basement,,640,ROCK CREEK RD,828,
19565,240120101,Concrete Patio,,15,ROCK CREEK RD,828,
19566,240120101,Deck,,120,ROCK CREEK RD,828,
19567,240120110,First Floor,,654,ROCK CREEK RD,830,
19568,240120110,Second Floor,,680,ROCK CREEK RD,830,
19569,240120110,Basement,,640,ROCK CREEK RD,830,
19570,240120110,Concrete Patio,,15,ROCK CREEK RD,830,
19571,240120110,Deck,,36,ROCK CREEK RD,830,
19572,240120120,First Floor,,640,ROCK CREEK RD,832,
19573,240120120,Second Floor,,680,ROCK CREEK RD,832,
19574,240120120,Basement,,640,ROCK CREEK RD,832,
19575,240120120,Concrete Patio,,18,ROCK CREEK RD,832,
19576,240120120,Deck,,40,ROCK CREEK RD,832,
19577,240120130,First Floor,,686,ROCK CREEK RD,834,
19578,240120130,Second Floor,,700,ROCK CREEK RD,834,
19579,240120130,Basement,,660,ROCK CREEK RD,834,
19580,240120130,Concrete Patio,,128,ROCK CREEK RD,834,
19581,240120130,Deck,,128,ROCK CREEK RD,834,
19582,240120140,First Floor,,640,ROCK CREEK RD,836,
19583,240120140,Second Floor,,640,ROCK CREEK RD,836,
19584,240120140,Basement,,640,ROCK CREEK RD,836,
19585,240120140,Concrete Patio,,15,ROCK CREEK RD,836,
19586,240120140,Deck,,36,ROCK CREEK RD,836,
19587,240120150,First Floor,,814,ROCK CREEK RD,838,
19588,240120150,Second Floor,,800,ROCK CREEK RD,838,
19589,240120150,Concrete Patio,,15,ROCK CREEK RD,838,
19590,240120160,First Floor,,640,ROCK CREEK RD,840,
19591,240120160,Second Floor,,680,ROCK CREEK RD,840,
19592,240120160,Basement,,640,ROCK CREEK RD,840,
19593,240120160,Concrete Patio,,15,ROCK CREEK RD,840,
19594,240120160,Deck,,120,ROCK CREEK RD,840,
19595,240120170,First Floor,,652,ROCK CREEK RD,842,
19596,240120170,Second Floor,,680,ROCK CREEK RD,842,
19597,240120170,Basement,,640,ROCK CREEK RD,842,
19598,240120170,Concrete Patio,,15,ROCK CREEK RD,842,
19599,240120170,Deck,,120,ROCK CREEK RD,842,
19600,240120180,First Floor,,652,ROCK CREEK RD,844,
19601,240120180,Second Floor,,680,ROCK CREEK RD,844,
19602,240120180,Basement,,640,ROCK CREEK RD,844,
19603,240120180,Concrete Patio,,15,ROCK CREEK RD,844,
19604,240120180,Deck,,160,ROCK CREEK RD,844,
19605,240120190,First Floor,,640,ROCK CREEK RD,846,
19606,240120190,Second Floor,,680,ROCK CREEK RD,846,
19607,240120190,Basement,,640,ROCK CREEK RD,846,
19608,240120190,Concrete Patio,,15,ROCK CREEK RD,846,
19609,240120190,Deck,,160,ROCK CREEK RD,846,
19610,240120200,First Floor,,654,ROCK CREEK RD,812,
19611,240120200,Second Floor,,680,ROCK CREEK RD,812,
19612,240120200,Basement,,640,ROCK CREEK RD,812,
19613,240120200,Concrete Patio,,15,ROCK CREEK RD,812,
19614,240120200,Deck,,160,ROCK CREEK RD,812,
19615,240120201,First Floor,,814,ROCK CREEK RD,848,
19616,240120201,Second Floor,,800,ROCK CREEK RD,848,
19617,240120201,Basement,,800,ROCK CREEK RD,848,
19618,240120201,Concrete Patio,,15,ROCK CREEK RD,848,
19619,240120201,Deck,,160,ROCK CREEK RD,848,
19620,240120210,First Floor,,800,ROCK CREEK RD,850,
19621,240120210,Second Floor,,800,ROCK CREEK RD,850,
19622,240120210,Basement,,800,ROCK CREEK RD,850,
19623,240120210,Concrete Patio,,15,ROCK CREEK RD,850,
19624,240120220,First Floor,,666,ROCK CREEK RD,852,
19625,240120220,Second Floor,,680,ROCK CREEK RD,852,
19626,240120220,Basement,,640,ROCK CREEK RD,852,
19627,240120220,Concrete Patio,,15,ROCK CREEK RD,852,
19628,240120220,Deck,,36,ROCK CREEK RD,852,
19629,240120230,First Floor,,640,ROCK CREEK RD,854,
19630,240120230,Second Floor,,680,ROCK CREEK RD,854,
19631,240120230,Basement,,640,ROCK CREEK RD,854,
19632,240120230,Concrete Patio,,15,ROCK CREEK RD,854,
19633,240120230,Deck,,48,ROCK CREEK RD,854,
19634,240120240,First Floor,,814,ROCK CREEK RD,856,
19635,240120240,Second Floor,,840,ROCK CREEK RD,856,
19636,240120240,Basement,,800,ROCK CREEK RD,856,
19637,240120240,Concrete Patio,,15,ROCK CREEK RD,856,
19638,240120240,Deck,,48,ROCK CREEK RD,856,
19639,240120300,First Floor,,640,ROCK CREEK RD,814,
19640,240120300,Second Floor,,680,ROCK CREEK RD,814,
19641,240120300,Basement,,640,ROCK CREEK RD,814,
19642,240120300,Concrete Patio,,15,ROCK CREEK RD,814,
19643,240120300,Deck,,80,ROCK CREEK RD,814,
19644,240120400,First Floor,,656,ROCK CREEK RD,816,
19645,240120400,Second Floor,,680,ROCK CREEK RD,816,
19646,240120400,Basement,,640,ROCK CREEK RD,816,
19647,240120400,Concrete Patio,,15,ROCK CREEK RD,816,
19648,240120400,Deck,,54,ROCK CREEK RD,816,
19649,240120500,First Floor,,640,ROCK CREEK RD,818,
19650,240120500,Second Floor,,680,ROCK CREEK RD,818,
19651,240120500,Basement,,640,ROCK CREEK RD,818,
19652,240120500,Concrete Patio,,15,ROCK CREEK RD,818,
19653,240120500,Deck,,36,ROCK CREEK RD,818,
19654,240120600,First Floor,,656,ROCK CREEK RD,820,
19655,240120600,Second Floor,,680,ROCK CREEK RD,820,
19656,240120600,Basement,,640,ROCK CREEK RD,820,
19657,240120600,Concrete Patio,,15,ROCK CREEK RD,820,
19658,240120600,Deck,,36,ROCK CREEK RD,820,
19659,240120700,First Floor,,826,ROCK CREEK RD,822,
19660,240120700,Second Floor,,800,ROCK CREEK RD,822,
19661,240120700,Basement,,800,ROCK CREEK RD,822,
19662,240120700,Concrete Patio,,15,ROCK CREEK RD,822,
19663,240120700,Deck,,140,ROCK CREEK RD,822,
19664,240120800,First Floor,,640,ROCK CREEK RD,824,
19665,240120800,Second Floor,,680,ROCK CREEK RD,824,
19666,240120800,Basement,,640,ROCK CREEK RD,824,
19667,240120800,Concrete Patio,,15,ROCK CREEK RD,824,
19668,240120800,Deck,,40,ROCK CREEK RD,824,
19669,240120900,First Floor,,654,ROCK CREEK RD,826,
19670,240120900,Second Floor,,680,ROCK CREEK RD,826,
19671,240120900,Basement,,640,ROCK CREEK RD,826,
19672,240120900,Concrete Patio,,15,ROCK CREEK RD,826,
19673,240120900,Deck,,136,ROCK CREEK RD,826,
19674,240121000,First Floor,,952,FOREST HILLS AVE,1022,
19675,240122000,First Floor,,600,PROSPECT AVE,601,
19676,240122000,Second Floor,,600,PROSPECT AVE,601,
19677,240122000,Deck,,120,PROSPECT AVE,601,
19678,240122000,Open Porch,,160,PROSPECT AVE,601,
19679,240123000,First Floor,,600,PROSPECT AVE,603,
19680,240123000,Second Floor,,600,PROSPECT AVE,603,
19681,240123000,Concrete Patio,,20,PROSPECT AVE,603,
19682,240123000,Deck,,120,PROSPECT AVE,603,
19683,240124000,First Floor,,704,PROSPECT AVE,605,
19684,240124000,Second Floor,,704,PROSPECT AVE,605,
19685,240124000,Basement,,176,PROSPECT AVE,605,
19686,240124000,Deck,,80,PROSPECT AVE,605,
19687,240125000,First Floor,,640,PROSPECT AVE,607,
19688,240125000,Second Floor,,640,PROSPECT AVE,607,
19689,240125000,Concrete Patio,,24,PROSPECT AVE,607,
19690,240125000,Deck,,80,PROSPECT AVE,607,
19691,240126000,First Floor,,572,PROSPECT AVE,609,
19692,240126000,Second Floor,,572,PROSPECT AVE,609,
19693,240126000,Deck,,80,PROSPECT AVE,609,
19694,240127000,First Floor,,594,PROSPECT AVE,611,
19695,240127000,Second Floor,,594,PROSPECT AVE,611,
19696,240127000,Concrete Patio,,24,PROSPECT AVE,611,
19697,240127000,Deck,,80,PROSPECT AVE,611,
19698,240128000,First Floor,,600,PROSPECT AVE,701,
19699,240128000,Second Floor,,600,PROSPECT AVE,701,
19700,240128000,Concrete Patio,,120,PROSPECT AVE,701,
19701,240129000,First Floor,,600,PROSPECT AVE,703,
19702,240129000,Second Floor,,600,PROSPECT AVE,703,
19703,240129000,Concrete Patio,,120,PROSPECT AVE,703,
19704,240130000,First Floor,,600,PROSPECT AVE,705,
19705,240130000,Second Floor,,600,PROSPECT AVE,705,
19706,240131000,First Floor,,600,PROSPECT AVE,707,
19707,240131000,Second Floor,,600,PROSPECT AVE,707,
19708,240131000,Concrete Patio,,84,PROSPECT AVE,707,
19709,240132000,First Floor,,600,PROSPECT AVE,709,
19710,240132000,Second Floor,,600,PROSPECT AVE,709,
19711,240132000,Concrete Patio,,120,PROSPECT AVE,709,
19712,240132000,Open Porch,,40,PROSPECT AVE,709,
19713,240133000,First Floor,,600,PROSPECT AVE,711,
19714,240133000,Second Floor,,600,PROSPECT AVE,711,
19715,240133000,Concrete Patio,,120,PROSPECT AVE,711,
19716,240134000,First Floor,,600,PROSPECT AVE,713,
19717,240134000,Second Floor,,600,PROSPECT AVE,713,
19718,240134000,Concrete Patio,,120,PROSPECT AVE,713,
19719,240135000,First Floor,,600,PROSPECT AVE,715,
19720,240135000,Second Floor,,600,PROSPECT AVE,715,
19721,240135000,Concrete Patio,,120,PROSPECT AVE,715,
19722,240136000,First Floor,,600,PROSPECT AVE,717,
19723,240136000,Second Floor,,600,PROSPECT AVE,717,
19724,240136000,Concrete Patio,,120,PROSPECT AVE,717,
19725,240137000,First Floor,,600,PROSPECT AVE,719,
19726,240137000,Second Floor,,600,PROSPECT AVE,719,
19727,240137000,Concrete Patio,,120,PROSPECT AVE,719,
19728,240138000,First Floor,,600,PROSPECT AVE,721,
19729,240138000,Second Floor,,600,PROSPECT AVE,721,
19730,240138000,Concrete Patio,,96,PROSPECT AVE,721,
19731,240139000,First Floor,,600,PROSPECT AVE,723,
19732,240139000,Second Floor,,600,PROSPECT AVE,723,
19733,240139000,Concrete Patio,,96,PROSPECT AVE,723,
19734,240140000,First Floor,,600,PROSPECT AVE,725,
19735,240140000,Second Floor,,600,PROSPECT AVE,725,
19736,240140000,Concrete Patio,,96,PROSPECT AVE,725,
19737,240141000,First Floor,,600,PROSPECT AVE,727,
19738,240141000,Second Floor,,600,PROSPECT AVE,727,
19739,240141000,Concrete Patio,,96,PROSPECT AVE,727,
19740,240142000,First Floor,,600,PROSPECT AVE,729,
19741,240142000,Second Floor,,600,PROSPECT AVE,729,
19742,240142000,Concrete Patio,,96,PROSPECT AVE,729,
19743,240142000,Open Porch,,144,PROSPECT AVE,729,
19744,240143000,First Floor,,600,PROSPECT AVE,731,
19745,240143000,Second Floor,,600,PROSPECT AVE,731,
19746,240143000,Concrete Patio,,96,PROSPECT AVE,731,
19747,240143000,Open Porch,,144,PROSPECT AVE,731,
19748,240144000,First Floor,,600,PROSPECT AVE,733,
19749,240144000,Second Floor,,600,PROSPECT AVE,733,
19750,240144000,Concrete Patio,,120,PROSPECT AVE,733,
19751,240144000,Open Porch,,48,PROSPECT AVE,733,
19752,240145000,First Floor,,600,PROSPECT AVE,735,
19753,240145000,Second Floor,,600,PROSPECT AVE,735,
19754,240145000,Concrete Patio,,144,PROSPECT AVE,735,
19755,240145000,Open Porch,,48,PROSPECT AVE,735,
19756,240146000,First Floor,,750,PROSPECT AVE,737,
19757,240146000,Second Floor,,600,PROSPECT AVE,737,
19758,240146000,Open Porch,,60,PROSPECT AVE,737,
19759,240147000,First Floor,,750,PROSPECT AVE,739,
19760,240147000,Second Floor,,600,PROSPECT AVE,739,
19761,240147000,Open Porch,,60,PROSPECT AVE,739,
19762,240148000,First Floor,,600,PROSPECT AVE,741,
19763,240148000,Second Floor,,600,PROSPECT AVE,741,
19764,240148000,Concrete Patio,,168,PROSPECT AVE,741,
19765,240149000,First Floor,,600,PROSPECT AVE,743,
19766,240149000,Second Floor,,600,PROSPECT AVE,743,
19767,240149000,Concrete Patio,,128,PROSPECT AVE,743,
19768,240149000,Open Porch,,128,PROSPECT AVE,743,
19769,240150000,First Floor,,600,PROSPECT AVE,745,
19770,240150000,Second Floor,,600,PROSPECT AVE,745,
19771,240150000,Open Porch,,160,PROSPECT AVE,745,
19772,240151000,First Floor,,600,PROSPECT AVE,747,
19773,240151000,Second Floor,,600,PROSPECT AVE,747,
19774,240151000,Concrete Patio,,140,PROSPECT AVE,747,
19775,240151000,Open Porch,,48,PROSPECT AVE,747,
19776,240152000,First Floor,,780,PROSPECT AVE,749,
19777,240152000,Second Floor,,600,PROSPECT AVE,749,
19778,240153000,First Floor,,600,PROSPECT AVE,751,
19779,240153000,Second Floor,,600,PROSPECT AVE,751,
19780,240153000,Concrete Patio,,120,PROSPECT AVE,751,
19781,240154000,First Floor,,600,PROSPECT AVE,753,
19782,240154000,Second Floor,,600,PROSPECT AVE,753,
19783,240154000,Deck,,120,PROSPECT AVE,753,
19784,240154000,Sunroom,,144,PROSPECT AVE,753,
19785,240155000,First Floor,,744,PROSPECT AVE,755,
19786,240155000,Second Floor,,600,PROSPECT AVE,755,
19787,240155000,Concrete Patio,,110,PROSPECT AVE,755,
19788,240155000,Deck,,70,PROSPECT AVE,755,
19789,240156000,First Floor,,792,PROSPECT AVE,757,
19790,240156000,Second Floor,,600,PROSPECT AVE,757,
19791,240157000,First Floor,,600,PROSPECT AVE,759,
19792,240157000,Second Floor,,600,PROSPECT AVE,759,
19793,240157000,Concrete Patio,,96,PROSPECT AVE,759,
19794,240158000,First Floor,,720,PROSPECT AVE,761,
19795,240158000,Second Floor,,600,PROSPECT AVE,761,
19796,240159000,First Floor,,600,PROSPECT AVE,763,
19797,240159000,Second Floor,,600,PROSPECT AVE,763,
19798,240159000,Concrete Patio,,96,PROSPECT AVE,763,
19799,240160000,First Floor,,600,PROSPECT AVE,765,
19800,240160000,Second Floor,,600,PROSPECT AVE,765,
19801,240160000,Concrete Patio,,120,PROSPECT AVE,765,
19802,240161000,First Floor,,600,PROSPECT AVE,767,
19803,240161000,Second Floor,,600,PROSPECT AVE,767,
19804,240161000,Concrete Patio,,120,PROSPECT AVE,767,
19805,240162000,First Floor,,600,PROSPECT AVE,769,
19806,240162000,Second Floor,,600,PROSPECT AVE,769,
19807,240162000,Deck,,320,PROSPECT AVE,769,
19808,240162000,Open Porch,,20,PROSPECT AVE,769,
19809,240163000,First Floor,,600,PROSPECT AVE,771,
19810,240163000,Second Floor,,600,PROSPECT AVE,771,
19811,240163000,Concrete Patio,,144,PROSPECT AVE,771,
19812,240163000,Open Porch,,160,PROSPECT AVE,771,
19813,240164000,First Floor,,600,PROSPECT AVE,773,
19814,240164000,Second Floor,,600,PROSPECT AVE,773,
19815,240164000,Concrete Patio,,96,PROSPECT AVE,773,
